zooMS_ID,sample,sd,MDS.Model,sample_name,replicate,layer,Q2E,batch,plate,GA_q2e,spectra_name,file_agg
Bison/Yak,DC8400,0.13560186880961697,1.1499323660448597,DC8400,1,14,0.623333333333334,16,6,0.37666666666666604,DC8400_1,Bison_Yak_2.mzML
Bison/Yak,DC8404,0.11261241878964125,0.9096499882473843,DC8404,1,14,0.733333333333334,16,6,0.26666666666666605,DC8404_1,Bison_Yak_2.mzML
Bison/Yak,DC8407,0.08402209526662599,0.832677331999528,DC8407,1,14,0.796666666666667,16,6,0.20333333333333303,DC8407_1,Bison_Yak_2.mzML
Bison/Yak,DC8426,0.08811411766177298,1.1357487014607235,DC8426,1,14,0.59,16,6,0.41000000000000003,DC8426_1,Bison_Yak_2.mzML
Bison/Yak,DC8428,0.1395760919891603,1.0750172535845295,DC8428,1,14,0.546666666666667,16,6,0.45333333333333303,DC8428_1,Bison_Yak_2.mzML
Bison/Yak,DC8436,0.09062812159669238,1.112421573972091,DC8436,1,14,0.606666666666667,16,6,0.393333333333333,DC8436_1,Bison_Yak_2.mzML
Bison/Yak,DC8443,0.0999827835560715,0.9130396644982097,DC8443,1,14,0.63,16,6,0.37,DC8443_1,Bison_Yak_2.mzML
Bison/Yak,DC8456,0.08635862139492917,1.1304862164055252,DC8456,1,15,0.6,17,1,0.4,DC8456_1,Bison_Yak_2.mzML
Bison/Yak,DC8457,0.08620230875306802,1.235727353078265,DC8457,1,15,0.456666666666667,17,1,0.543333333333333,DC8457_1,Bison_Yak_2.mzML
Bison/Yak,DC8463,0.08197143137483252,1.1088933008309583,DC8463,1,15,0.64,17,1,0.36,DC8463_1,Bison_Yak_2.mzML
Bison/Yak,DC8470,0.09491649531124899,1.1562961520577366,DC8470,1,15,0.583333333333333,17,1,0.41666666666666696,DC8470_1,Bison_Yak_2.mzML
Bison/Yak,DC8473,0.10210344030825219,1.1873464064187225,DC8473,1,15,0.5,17,1,0.5,DC8473_1,Bison_Yak_2.mzML
Bison/Yak,DC8477,0.0903050498586603,1.2013754266548062,DC8477,1,15,0.546666666666667,17,1,0.45333333333333303,DC8477_1,Bison_Yak_2.mzML
Bison/Yak,DC8481,0.0887031456331346,0.7908567669254843,DC8481,1,15,0.753333333333333,17,1,0.24666666666666703,DC8481_1,Bison_Yak_2.mzML
Bison/Yak,DC8482,0.09063851389941699,1.1990429837914147,DC8482,1,15,0.513333333333333,17,1,0.486666666666667,DC8482_1,Bison_Yak_2.mzML
Bison/Yak,DC8489,0.07910206008550427,1.1670050291741507,DC8489,1,15,0.54,17,1,0.45999999999999996,DC8489_1,Bison_Yak_2.mzML
Bison/Yak,DC8491,0.09645127187709672,0.9452983941878633,DC8491,1,15,0.726666666666667,17,1,0.273333333333333,DC8491_1,Bison_Yak_2.mzML
Bison/Yak,DC8494,0.08663835543065031,1.1722918953237798,DC8494,1,15,0.526666666666667,17,1,0.47333333333333305,DC8494_1,Bison_Yak_2.mzML
Bison/Yak,DC8499,0.08448960439676186,1.2352144498424338,DC8499,1,15,0.503333333333333,17,1,0.49666666666666703,DC8499_1,Bison_Yak_2.mzML
Bison/Yak,DC8510,0.09921853498891098,1.1717595968112529,DC8510,1,15,0.516666666666667,17,1,0.48333333333333295,DC8510_1,Bison_Yak_2.mzML
Bison/Yak,DC8537,0.09252532728855276,1.0559049581554563,DC8537,1,15,0.663333333333333,17,1,0.336666666666667,DC8537_1,Bison_Yak_2.mzML
Bison/Yak,DC8544,0.08623749607974564,1.263957540717355,DC8544,1,15,0.41,17,2,0.5900000000000001,DC8544_1,Bison_Yak_2.mzML
Bison/Yak,DC8545,0.0895776439037217,1.287547767029946,DC8545,1,15,0.353333333333333,17,2,0.646666666666667,DC8545_1,Bison_Yak_2.mzML
Bison/Yak,DC8555,0.07888404150014922,1.288542422120623,DC8555,1,15,0.41,17,2,0.5900000000000001,DC8555_1,Bison_Yak_2.mzML
Bison/Yak,DC8570,0.0874943134343131,1.2763673474308719,DC8570,1,15,0.396666666666667,17,2,0.603333333333333,DC8570_1,Bison_Yak_2.mzML
Bison/Yak,DC8574,0.08838395919251539,1.2487400840885978,DC8574,1,15,0.446666666666667,17,2,0.553333333333333,DC8574_1,Bison_Yak_2.mzML
Bison/Yak,DC8584,0.09098422026111874,1.1681047038475472,DC8584,1,15,0.473333333333333,17,2,0.5266666666666671,DC8584_1,Bison_Yak_2.mzML
Bison/Yak,DC8586,0.08189180243180123,1.1626878367548836,DC8586,1,15,0.58,17,2,0.42000000000000004,DC8586_1,Bison_Yak_2.mzML
Bison/Yak,DC8590,0.08276075715802404,1.3390994992032499,DC8590,1,15,0.38,17,2,0.62,DC8590_1,Bison_Yak_2.mzML
Bison/Yak,DC8597,0.09086598877805421,1.2811067671413108,DC8597,1,15,0.463333333333333,17,2,0.5366666666666671,DC8597_1,Bison_Yak_2.mzML
Bison/Yak,DC8612,0.08856648154059023,1.2585986167965968,DC8612,1,15,0.42,17,2,0.5800000000000001,DC8612_1,Bison_Yak_2.mzML
Bison/Yak,DC8617,0.08087120643093354,1.3067452996806528,DC8617,1,15,0.443333333333333,17,2,0.556666666666667,DC8617_1,Bison_Yak_2.mzML
Bison/Yak,DC8619,0.11031973249361518,0.9618127772549401,DC8619,1,15,0.69,17,2,0.31000000000000005,DC8619_1,Bison_Yak_2.mzML
Bison/Yak,DC8622,0.08313521280031952,1.1580140115177604,DC8622,1,15,0.583333333333333,17,2,0.41666666666666696,DC8622_1,Bison_Yak_2.mzML
Bison/Yak,DC8623,0.09472343089259157,1.1465898766983997,DC8623,1,15,0.583333333333333,17,2,0.41666666666666696,DC8623_1,Bison_Yak_2.mzML
Bison/Yak,DC8626,0.08202859406437722,1.2551883722595631,DC8626,1,15,0.46,17,2,0.54,DC8626_1,Bison_Yak_2.mzML
Bison/Yak,DC8641,0.09080345240234566,1.2037573785052549,DC8641,1,15,0.53,17,3,0.47,DC8641_1,Bison_Yak_2.mzML
Bison/Yak,DC8643,0.08650735997676763,1.2284239681500222,DC8643,1,15,0.473333333333333,17,3,0.5266666666666671,DC8643_1,Bison_Yak_2.mzML
Bison/Yak,DC8648,0.0910591945462673,1.193339821798231,DC8648,1,15,0.523333333333333,17,3,0.476666666666667,DC8648_1,Bison_Yak_2.mzML
Bison/Yak,DC8656,0.09102869960355287,1.2488179982654815,DC8656,1,15,0.44,17,3,0.56,DC8656_1,Bison_Yak_2.mzML
Bison/Yak,DC8660,0.10039809035250115,1.2412111765130325,DC8660,1,15,0.48,17,3,0.52,DC8660_1,Bison_Yak_2.mzML
Bison/Yak,DC8663,0.0925678114176059,1.2642396858917582,DC8663,1,15,0.473333333333333,17,3,0.5266666666666671,DC8663_1,Bison_Yak_2.mzML
Bison/Yak,DC8673,0.08690264321254314,1.1968598812919486,DC8673,1,15,0.51,17,3,0.49,DC8673_1,Bison_Yak_2.mzML
Bison/Yak,DC8675,0.09593159295301239,1.188651583936577,DC8675,1,15,0.473333333333333,17,3,0.5266666666666671,DC8675_1,Bison_Yak_2.mzML
Bison/Yak,DC8677,0.0952038620976816,1.08149635844226,DC8677,1,15,0.536666666666667,17,3,0.46333333333333304,DC8677_1,Bison_Yak_2.mzML
Bison/Yak,DC8691,0.0894407263841605,1.106982863204608,DC8691,1,15,0.546666666666667,17,3,0.45333333333333303,DC8691_1,Bison_Yak_2.mzML
Bison/Yak,DC8702,0.10172598682183438,1.2433677670955139,DC8702,1,15,0.47,17,3,0.53,DC8702_1,Bison_Yak_2.mzML
Bison/Yak,DC8707,0.09100446444314954,1.1698925999269392,DC8707,1,15,0.53,17,3,0.47,DC8707_1,Bison_Yak_2.mzML
Bison/Yak,DC8714,0.10643603888352404,1.3625215750039767,DC8714,1,15,0.356666666666667,17,3,0.643333333333333,DC8714_1,Bison_Yak_2.mzML
Bison/Yak,DC8727,0.09906381974229726,0.9649631735730053,DC8727,1,15,0.75,17,4,0.25,DC8727_1,Bison_Yak_2.mzML
Bison/Yak,DC8729,0.09030396510271456,1.032509784802781,DC8729,1,15,0.57,17,4,0.43000000000000005,DC8729_1,Bison_Yak_2.mzML
Bison/Yak,DC8753,0.08224632911991007,0.9214540199749562,DC8753,1,15,0.653333333333333,17,4,0.346666666666667,DC8753_1,Bison_Yak_2.mzML
Bison/Yak,DC8755,0.10741949894497886,1.2642169567718813,DC8755,1,15,0.49,17,4,0.51,DC8755_1,Bison_Yak_2.mzML
Bison/Yak,DC8756,0.09674492217317678,1.1245834321175845,DC8756,1,15,0.656666666666667,17,4,0.34333333333333305,DC8756_1,Bison_Yak_2.mzML
Bison/Yak,DC8768,0.09605246556257624,1.132110433312758,DC8768,1,15,0.6,17,4,0.4,DC8768_1,Bison_Yak_2.mzML
Bison/Yak,DC8771,0.08690504275136743,1.1802297456155384,DC8771,1,15,0.536666666666667,17,4,0.46333333333333304,DC8771_1,Bison_Yak_2.mzML
Bison/Yak,DC8778,0.0904315196666689,0.9126825986534985,DC8778,1,15,0.676666666666667,17,4,0.32333333333333303,DC8778_1,Bison_Yak_2.mzML
Bison/Yak,DC8786,0.08336629533775708,1.1313022921637448,DC8786,1,15,0.5,17,4,0.5,DC8786_1,Bison_Yak_2.mzML
Bison/Yak,DC8787,0.08350670463954873,1.1177514503666275,DC8787,1,15,0.65,17,4,0.35,DC8787_1,Bison_Yak_2.mzML
Bison/Yak,DC8811,0.10994464721460043,1.1584991895245993,DC8811,1,15,0.516666666666667,17,4,0.48333333333333295,DC8811_1,Bison_Yak_2.mzML
Bison/Yak,DC8813,0.0876271847211864,1.2105775790357747,DC8813,1,15,0.513333333333333,17,5,0.486666666666667,DC8813_1,Bison_Yak_2.mzML
Bison/Yak,DC8814,0.08882833766459336,1.2261643869049625,DC8814,1,15,0.506666666666667,17,5,0.49333333333333296,DC8814_1,Bison_Yak_2.mzML
Bison/Yak,DC8820,0.08508157530694176,1.2534271634525054,DC8820,1,15,0.476666666666667,17,5,0.523333333333333,DC8820_1,Bison_Yak_2.mzML
Bison/Yak,DC8829,0.09532343024566932,1.2019270170494118,DC8829,1,15,0.52,17,5,0.48,DC8829_1,Bison_Yak_2.mzML
Bison/Yak,DC8834,0.09618109573969841,1.3402848732370427,DC8834,1,15,0.326666666666667,17,5,0.673333333333333,DC8834_1,Bison_Yak_3.mzML
Bison/Yak,DC8843,0.09078743426610998,1.0645764346654891,DC8843,1,15,0.58,17,5,0.42000000000000004,DC8843_1,Bison_Yak_3.mzML
Bison/Yak,DC8847,0.10005769405186125,1.3197088207022936,DC8847,1,15,0.396666666666667,17,5,0.603333333333333,DC8847_1,Bison_Yak_3.mzML
Bison/Yak,DC8850,0.09894020292744611,1.3180560095001292,DC8850,1,15,0.356666666666667,17,5,0.643333333333333,DC8850_1,Bison_Yak_3.mzML
Bison/Yak,DC8856,0.08636985398880294,1.1830411568802721,DC8856,1,15,0.54,17,5,0.45999999999999996,DC8856_1,Bison_Yak_3.mzML
Bison/Yak,DC8858,0.09393910720906563,1.0998990214485898,DC8858,1,15,0.63,17,5,0.37,DC8858_1,Bison_Yak_3.mzML
Bison/Yak,DC8868,0.08946335931780251,1.0847520709562164,DC8868,1,15,0.543333333333333,17,5,0.456666666666667,DC8868_1,Bison_Yak_3.mzML
Bison/Yak,DC8871,0.0917086105960955,1.3101117039842887,DC8871,1,15,0.416666666666667,17,5,0.583333333333333,DC8871_1,Bison_Yak_3.mzML
Bison/Yak,DC8878,0.08171832667580774,1.2857746775631524,DC8878,1,15,0.46,17,5,0.54,DC8878_1,Bison_Yak_3.mzML
Bison/Yak,DC8883,0.09028111355155903,1.0136781168209295,DC8883,1,14,0.613333333333333,17,5,0.38666666666666705,DC8883_1,Bison_Yak_3.mzML
Bison/Yak,DC8887,0.09945671519320061,1.1148550062191336,DC8887,1,14,0.596666666666667,17,5,0.403333333333333,DC8887_1,Bison_Yak_3.mzML
Bison/Yak,DC8888,0.08856261493988704,1.1479900815233763,DC8888,1,14,0.49,17,5,0.51,DC8888_1,Bison_Yak_3.mzML
Bison/Yak,DC8890,0.08462033539075425,1.1742413179278666,DC8890,1,14,0.513333333333333,17,5,0.486666666666667,DC8890_1,Bison_Yak_3.mzML
Bison/Yak,DC8892,0.08186260717084838,1.1488082189680686,DC8892,1,14,0.566666666666667,17,5,0.433333333333333,DC8892_1,Bison_Yak_3.mzML
Bison/Yak,DC8894,0.09728653148660056,1.215662363982548,DC8894,1,14,0.523333333333333,17,5,0.476666666666667,DC8894_1,Bison_Yak_3.mzML
Bison/Yak,DC8895,0.09210122856246401,1.294761603779822,DC8895,1,14,0.403333333333333,17,5,0.596666666666667,DC8895_1,Bison_Yak_3.mzML
Bison/Yak,DC8898,0.08291156084055752,1.1994821750679163,DC8898,1,14,0.563333333333333,17,5,0.436666666666667,DC8898_1,Bison_Yak_3.mzML
Bison/Yak,DC8899,0.09005200910681214,1.092752986527566,DC8899,1,14,0.593333333333333,17,5,0.40666666666666695,DC8899_1,Bison_Yak_3.mzML
Bison/Yak,DC8904,0.09238707166814578,1.0398366681898363,DC8904,1,14,0.656666666666667,17,5,0.34333333333333305,DC8904_1,Bison_Yak_3.mzML
Bison/Yak,DC8913,0.08407649164660819,1.0289415361709766,DC8913,1,14,0.71,17,6,0.29000000000000004,DC8913_1,Bison_Yak_3.mzML
Bison/Yak,DC8915,0.0912328377981643,1.1837024696692966,DC8915,1,14,0.516666666666667,17,6,0.48333333333333295,DC8915_1,Bison_Yak_3.mzML
Bison/Yak,DC8921,0.09736873941885679,1.1484334922898407,DC8921,1,14,0.57,17,6,0.43000000000000005,DC8921_1,Bison_Yak_3.mzML
Bison/Yak,DC8934,0.090538630708126,0.8747426804577667,DC8934,1,14,0.77,17,6,0.22999999999999998,DC8934_1,Bison_Yak_3.mzML
Bison/Yak,DC8936,0.08742934780799709,1.120592445273781,DC8936,1,14,0.523333333333333,17,6,0.476666666666667,DC8936_1,Bison_Yak_3.mzML
Bison/Yak,DC8937,0.08561109196163874,1.2575620488762602,DC8937,1,14,0.506666666666667,17,6,0.49333333333333296,DC8937_1,Bison_Yak_3.mzML
Bison/Yak,DC8938,0.08474213454152928,1.06142355619627,DC8938,1,14,0.636666666666667,17,6,0.36333333333333295,DC8938_1,Bison_Yak_3.mzML
Bison/Yak,DC8952,0.09650462648152373,1.1537911272794463,DC8952,1,14,0.583333333333333,17,6,0.41666666666666696,DC8952_1,Bison_Yak_3.mzML
Bison/Yak,DC8966,0.09656797886597802,1.1364385346615375,DC8966,1,14,0.513333333333333,17,6,0.486666666666667,DC8966_1,Bison_Yak_3.mzML
Bison/Yak,DC8978,0.09326869293732949,0.9070762603709441,DC8978,1,14,0.736666666666667,17,6,0.263333333333333,DC8978_1,Bison_Yak_3.mzML
Bison/Yak,DC8993,0.09315714683575115,1.1624113598433932,DC8993,1,14,0.46,17,6,0.54,DC8993_1,Bison_Yak_3.mzML
Bison/Yak,DC8994,0.09160036284333829,0.9996149646738667,DC8994,1,14,0.603333333333333,17,6,0.39666666666666694,DC8994_1,Bison_Yak_3.mzML
Bison/Yak,DC8996,0.08582979811339275,1.212467613507916,DC8996,1,14,0.516666666666667,17,6,0.48333333333333295,DC8996_1,Bison_Yak_3.mzML
Bison/Yak,DC8997,0.08958645255739131,1.1137859196894695,DC8997,1,14,0.573333333333333,17,7,0.42666666666666697,DC8997_1,Bison_Yak_3.mzML
Bison/Yak,DC9007,0.08425049558563702,1.1522032529639368,DC9007,1,14,0.576666666666667,19,4,0.423333333333333,DC9007_1,Bison_Yak_3.mzML
Bison/Yak,DC9018,0.08353315742283446,1.1836136398765327,DC9018,1,14,0.55,19,4,0.44999999999999996,DC9018_1,Bison_Yak_3.mzML
Bison/Yak,DC9028,0.09619967415899595,1.076846969133776,DC9028,1,14,0.68,19,4,0.31999999999999995,DC9028_1,Bison_Yak_3.mzML
Bison/Yak,DC9032,0.08697895147543228,1.1058238141846983,DC9032,1,14,0.673333333333333,19,4,0.326666666666667,DC9032_1,Bison_Yak_3.mzML
Bison/Yak,DC9035,0.08337592808135187,1.077584211958948,DC9035,1,14,0.693333333333333,19,4,0.306666666666667,DC9035_1,Bison_Yak_3.mzML
Bison/Yak,DC9043,0.09425708320054582,1.209348683655537,DC9043,1,14,0.54,19,4,0.45999999999999996,DC9043_1,Bison_Yak_3.mzML
Bison/Yak,DC9053,0.08673832240471042,1.2244516145956108,DC9053,1,14,0.49,19,4,0.51,DC9053_1,Bison_Yak_3.mzML
Bison/Yak,DC9055,0.0971022154608338,1.2099044561042334,DC9055,1,14,0.5,19,4,0.5,DC9055_1,Bison_Yak_3.mzML
Bison/Yak,DC9063,0.0886772100152431,1.197339332734446,DC9063,1,14,0.506666666666667,19,4,0.49333333333333296,DC9063_1,Bison_Yak_3.mzML
Bison/Yak,DC9069,0.07937522802386866,0.9788672257701728,DC9069,1,14,0.76,19,4,0.24,DC9069_1,Bison_Yak_3.mzML
Bison/Yak,DC9074,0.07999304438509681,1.2018336707946826,DC9074,1,14,0.523333333333333,19,4,0.476666666666667,DC9074_1,Bison_Yak_3.mzML
Bison/Yak,DC9076,0.0819834851760542,1.1739169501473181,DC9076,1,14,0.57,19,4,0.43000000000000005,DC9076_1,Bison_Yak_3.mzML
Bison/Yak,DC9091,0.09248891977584561,1.2141308780473092,DC9091,1,14,0.513333333333333,19,2,0.486666666666667,DC9091_1,Bison_Yak_3.mzML
Bison/Yak,DC9094,0.08207523778143354,1.121257187980841,DC9094,1,14,0.626666666666667,19,2,0.37333333333333296,DC9094_1,Bison_Yak_3.mzML
Bison/Yak,DC9100,0.08107497019280926,1.0064455491624238,DC9100,1,14,0.69,19,2,0.31000000000000005,DC9100_1,Bison_Yak_3.mzML
Bison/Yak,DC9104,0.08353121835358085,1.1224876163937567,DC9104,1,14,0.593333333333333,19,2,0.40666666666666695,DC9104_1,Bison_Yak_3.mzML
Bison/Yak,DC9108,0.0906403570624001,1.2271898003358537,DC9108,1,14,0.53,19,2,0.47,DC9108_1,Bison_Yak_3.mzML
Bison/Yak,DC9114,0.08535130654166075,1.116710648319115,DC9114,1,14,0.586666666666667,19,2,0.413333333333333,DC9114_1,Bison_Yak_3.mzML
Bison/Yak,DC9118,0.08672560801264323,1.0620009375202946,DC9118,1,14,0.663333333333333,19,2,0.336666666666667,DC9118_1,Bison_Yak_3.mzML
Bison/Yak,DC9129,0.08476088439732567,1.1563201318486303,DC9129,1,14,0.5,19,2,0.5,DC9129_1,Bison_Yak_3.mzML
Bison/Yak,DC9137,0.09149916268705711,1.1962042717022596,DC9137,1,14,0.54,19,2,0.45999999999999996,DC9137_1,Bison_Yak_3.mzML
Bison/Yak,DC9146,0.0935116357413358,0.9799645484085053,DC9146,1,14,0.626666666666667,19,2,0.37333333333333296,DC9146_1,Bison_Yak_3.mzML
Bison/Yak,DC9153,0.10235414621754854,0.873108247562267,DC9153,1,14,0.746666666666667,19,2,0.25333333333333297,DC9153_1,Bison_Yak_3.mzML
Bison/Yak,DC9163,0.09458313228698574,0.9981600031254375,DC9163,1,14,0.64,19,2,0.36,DC9163_1,Bison_Yak_3.mzML
Bison/Yak,DC9171,0.08642189514287543,1.171230864308514,DC9171,1,14,0.583333333333333,19,2,0.41666666666666696,DC9171_1,Bison_Yak_3.mzML
Bison/Yak,DC9180,0.0799221349066432,0.9918072474334295,DC9180,1,14,0.713333333333333,18,1,0.28666666666666696,DC9180_1,Bison_Yak_3.mzML
Bison/Yak,DC9186,0.08811979078130237,1.0379146788434845,DC9186,1,14,0.666666666666667,18,1,0.33333333333333304,DC9186_1,Bison_Yak_3.mzML
Bison/Yak,DC9187,0.08440684136558334,1.1636653238665942,DC9187,1,14,0.493333333333333,18,1,0.506666666666667,DC9187_1,Bison_Yak_3.mzML
Bison/Yak,DC9194,0.0812318461392614,1.0775194349818134,DC9194,1,14,0.7,18,1,0.30000000000000004,DC9194_1,Bison_Yak_3.mzML
Bison/Yak,DC9203,0.08414750466164439,1.3588577124732073,DC9203,1,12,0.446666666666667,18,1,0.553333333333333,DC9203_1,Bison_Yak_3.mzML
Bison/Yak,DC9205,0.08963633536482203,1.293668404629391,DC9205,1,12,0.49,18,1,0.51,DC9205_1,Bison_Yak_3.mzML
Bison/Yak,DC9207,0.08805698950563434,1.1404918023741848,DC9207,1,12,0.62,18,1,0.38,DC9207_1,Bison_Yak_3.mzML
Bison/Yak,DC9208,0.08080827315491373,0.7643058869812349,DC9208,1,12,0.853333333333334,18,1,0.14666666666666595,DC9208_1,Bison_Yak_3.mzML
Bison/Yak,DC9209,0.08564266855426077,1.0909596669176025,DC9209,1,12,0.673333333333333,18,1,0.326666666666667,DC9209_1,Bison_Yak_3.mzML
Bison/Yak,DC9212,0.08817373954001481,1.2604627385615648,DC9212,1,12,0.523333333333333,18,1,0.476666666666667,DC9212_1,Bison_Yak_3.mzML
Bison/Yak,DC9218,0.08346336556665421,1.0866422582875166,DC9218,1,12,0.676666666666667,18,1,0.32333333333333303,DC9218_1,Bison_Yak_3.mzML
Bison/Yak,DC9221,0.08325472353207942,1.2396730367276925,DC9221,1,12,0.503333333333333,18,1,0.49666666666666703,DC9221_1,Bison_Yak_3.mzML
Bison/Yak,DC9232,0.08352224055452606,1.0438263656076654,DC9232,1,12,0.7,18,1,0.30000000000000004,DC9232_1,Bison_Yak_3.mzML
Bison/Yak,DC9235,0.08446269691160742,0.8220349074025673,DC9235,1,12,0.75,18,1,0.25,DC9235_1,Bison_Yak_3.mzML
Bison/Yak,DC9236,0.09306403837622632,0.9884363989362619,DC9236,1,12,0.673333333333333,18,1,0.326666666666667,DC9236_1,Bison_Yak_3.mzML
Bison/Yak,DC9242,0.08448701758035865,0.9244165423729476,DC9242,1,12,0.723333333333333,18,1,0.27666666666666695,DC9242_1,Bison_Yak_3.mzML
Bison/Yak,DC9245,0.0909847236526362,1.1412119311986086,DC9245,1,12,0.52,18,1,0.48,DC9245_1,Bison_Yak_3.mzML
Bison/Yak,DC9248,0.09796634210573375,0.9659190331588777,DC9248,1,12,0.653333333333333,18,1,0.346666666666667,DC9248_1,Bison_Yak_3.mzML
Bison/Yak,DC9253,0.09351540453228006,1.1187101162286444,DC9253,1,12,0.7,18,1,0.30000000000000004,DC9253_1,Bison_Yak_3.mzML
Bison/Yak,DC9256,0.08140840175432372,1.1425595536892827,DC9256,1,12,0.676666666666667,18,1,0.32333333333333303,DC9256_1,Bison_Yak_3.mzML
Bison/Yak,DC9257,0.09982747489917294,1.1393075867813152,DC9257,1,12,0.606666666666667,18,1,0.393333333333333,DC9257_1,Bison_Yak_3.mzML
Bison/Yak,DC9265,0.11069225372930797,1.1171976461423114,DC9265,1,12,0.613333333333333,18,1,0.38666666666666705,DC9265_1,Bison_Yak_3.mzML
Bison/Yak,DC9270,0.09077891830219212,1.135951231429216,DC9270,1,12,0.643333333333334,18,1,0.356666666666666,DC9270_1,Bison_Yak_3.mzML
Bison/Yak,DC9271,0.08423704035702922,1.086618131191702,DC9271,1,12,0.696666666666667,18,1,0.303333333333333,DC9271_1,Bison_Yak_3.mzML
Bison/Yak,DC9272,0.09126996236675858,0.8390395935902439,DC9272,1,12,0.756666666666667,18,2,0.24333333333333296,DC9272_1,Bison_Yak_3.mzML
Bison/Yak,DC9276,0.09086286077917262,1.139900202817447,DC9276,1,14,0.593333333333333,18,2,0.40666666666666695,DC9276_1,Bison_Yak_3.mzML
Bison/Yak,DC9282,0.0917868106693703,1.2030194100629317,DC9282,1,14,0.523333333333333,18,2,0.476666666666667,DC9282_1,Bison_Yak_3.mzML
Bison/Yak,DC9292,0.08479094552027436,1.0627148808150306,DC9292,1,14,0.636666666666667,18,2,0.36333333333333295,DC9292_1,Bison_Yak_3.mzML
Bison/Yak,DC9302,0.09114378867703923,1.2510482171007875,DC9302,1,14,0.43,18,2,0.5700000000000001,DC9302_1,Bison_Yak_3.mzML
Bison/Yak,DC9312,0.08676866812676218,1.0791158210430003,DC9312,1,14,0.686666666666667,18,2,0.313333333333333,DC9312_1,Bison_Yak_3.mzML
Bison/Yak,DC9314,0.08650394925673716,1.1204981679893478,DC9314,1,14,0.513333333333333,18,2,0.486666666666667,DC9314_1,Bison_Yak_3.mzML
Bison/Yak,DC9315,0.08563935977362452,1.1265342990448626,DC9315,1,14,0.683333333333333,18,2,0.316666666666667,DC9315_1,Bison_Yak_3.mzML
Bison/Yak,DC9318,0.10061082776441732,1.2939066209170853,DC9318,1,14,0.473333333333333,18,2,0.5266666666666671,DC9318_1,Bison_Yak_3.mzML
Bison/Yak,DC9319,0.08410425940971433,1.1879794027609771,DC9319,1,14,0.633333333333333,18,2,0.36666666666666703,DC9319_1,Bison_Yak_3.mzML
Bison/Yak,DC9324,0.08598605157365083,1.0922657482399658,DC9324,1,14,0.613333333333333,18,2,0.38666666666666705,DC9324_1,Bison_Yak_3.mzML
Bison/Yak,DC9325,0.08274156763995479,1.0940231062279056,DC9325,1,14,0.733333333333334,18,2,0.26666666666666605,DC9325_1,Bison_Yak_3.mzML
Bison/Yak,DC9340,0.08354529956631022,0.9150408634997735,DC9340,1,13,0.77,18,2,0.22999999999999998,DC9340_1,Bison_Yak_3.mzML
Bison/Yak,DC9341,0.08440498058071452,1.0898006850952426,DC9341,1,13,0.696666666666667,18,2,0.303333333333333,DC9341_1,Bison_Yak_3.mzML
Bison/Yak,DC9344,0.0841448805034112,1.1218360789869644,DC9344,1,13,0.643333333333334,18,2,0.356666666666666,DC9344_1,Bison_Yak_3.mzML
Bison/Yak,DC9345,0.08147935077762936,0.9362300273225636,DC9345,1,13,0.826666666666667,18,2,0.173333333333333,DC9345_1,Bison_Yak_3.mzML
Bison/Yak,DC9346,0.08499656204219133,1.0846911075910384,DC9346,1,13,0.686666666666667,18,2,0.313333333333333,DC9346_1,Bison_Yak_3.mzML
Bison/Yak,DC9347,0.08672893638802422,1.095675050627462,DC9347,1,13,0.65,18,2,0.35,DC9347_1,Bison_Yak_3.mzML
Bison/Yak,DC9349,0.08874275487289783,0.931926026736193,DC9349,1,13,0.73,18,2,0.27,DC9349_1,Bison_Yak_3.mzML
Bison/Yak,DC9350,0.0855728906071641,0.9378494065476473,DC9350,1,13,0.77,18,2,0.22999999999999998,DC9350_1,Bison_Yak_3.mzML
Bison/Yak,DC9351,0.08576382745362582,1.091472501889558,DC9351,1,13,0.68,18,2,0.31999999999999995,DC9351_1,Bison_Yak_3.mzML
Bison/Yak,DC9355,0.09605931252650836,0.7852635488812714,DC9355,1,13,0.876666666666667,18,2,0.12333333333333296,DC9355_1,Bison_Yak_3.mzML
Bison/Yak,DC9356,0.0883411689925761,0.9894415925857122,DC9356,1,13,0.756666666666667,18,2,0.24333333333333296,DC9356_1,Bison_Yak_3.mzML
Bison/Yak,DC9358,0.1078957375955009,1.0938970796066614,DC9358,1,13,0.586666666666667,18,2,0.413333333333333,DC9358_1,Bison_Yak_3.mzML
Bison/Yak,DC9361,0.0858564141163584,0.8828345121968525,DC9361,1,13,0.766666666666667,18,2,0.23333333333333295,DC9361_1,Bison_Yak_3.mzML
Bison/Yak,DC9505,0.08718483000283772,1.2686223393396,DC9505,1,13,0.42,17,7,0.5800000000000001,DC9505_1,Bison_Yak_3.mzML
Bison/Yak,DC9518,0.09898695246797319,1.2446279784667063,DC9518,1,13,0.443333333333333,17,7,0.556666666666667,DC9518_1,Bison_Yak_3.mzML
Bison/Yak,DC9524,0.08572957158820933,1.1565045870949702,DC9524,1,13,0.556666666666667,17,7,0.443333333333333,DC9524_1,Bison_Yak_3.mzML
Bison/Yak,DC9529,0.0794640815746708,1.2564937199417616,DC9529,1,13,0.473333333333333,17,7,0.5266666666666671,DC9529_1,Bison_Yak_3.mzML
Bison/Yak,DC9530,0.07880743053533891,1.0496213554191625,DC9530,1,13,0.636666666666667,17,7,0.36333333333333295,DC9530_1,Bison_Yak_3.mzML
