sample_name,replicate,layer,Q2E,zooMS_ID,batch,plate
DC3857,3,12,0.64,Bison/Yak,4,4
DC3859,1,12,0.723333333333333,Bison/Yak,4,4
DC3859,2,12,0.723333333333333,Bison/Yak,4,4
DC3859,3,12,0.723333333333333,Bison/Yak,4,4
DC3860,1,12,0.77,Ursidae,4,4
DC3860,2,12,0.77,Ursidae,4,4
DC3860,3,12,0.77,Ursidae,4,4
DC3861,1,12,0.756666666666667,Bison/Yak,4,4
DC3861,2,12,0.756666666666667,Bison/Yak,4,4
DC3861,3,12,0.756666666666667,Bison/Yak,4,4
DC3862,1,12,0.64,Ovis,4,4
DC3862,2,12,0.64,Ovis,4,4
DC3862,3,12,0.64,Ovis,4,4
DC3863,1,12,0.81,Crocuta/Panthera,4,4
DC3863,2,12,0.81,Crocuta/Panthera,4,4
DC3863,3,12,0.81,Crocuta/Panthera,4,4
DC3864,1,12,0.713333333333333,Bison/Yak,4,4
DC3864,2,12,0.713333333333333,Bison/Yak,4,4
DC3864,3,12,0.713333333333333,Bison/Yak,4,4
DC3865,1,12,0.543333333333333,Cervidae/Gazella/Saiga,4,4
DC3865,2,12,0.543333333333333,Cervidae/Gazella/Saiga,4,4
DC3865,3,12,0.543333333333333,Cervidae/Gazella/Saiga,4,4
DC3866,1,12,0.72,Ovis/Capra,4,4
DC3866,2,12,0.72,Ovis/Capra,4,4
DC3866,3,12,0.72,Ovis/Capra,4,4
DC3867,1,12,0.653333333333333,Cervidae/Gazella/Saiga,4,4
DC3867,2,12,0.653333333333333,Cervidae/Gazella/Saiga,4,4
DC3867,3,12,0.653333333333333,Cervidae/Gazella/Saiga,4,4
DC3868,1,12,0.773333333333334,Rhinocerotidae,4,4
DC3868,2,12,0.773333333333334,Rhinocerotidae,4,4
DC3868,3,12,0.773333333333334,Rhinocerotidae,4,4
DC3869,1,12,0.533333333333333,Cervidae/Gazella/Saiga,4,4
DC3869,2,12,0.533333333333333,Cervidae/Gazella/Saiga,4,4
DC3869,3,12,0.533333333333333,Cervidae/Gazella/Saiga,4,4
DC3870,1,12,0.643333333333334,Rhinocerotidae,4,4
DC3870,2,12,0.643333333333334,Rhinocerotidae,4,4
DC3870,3,12,0.643333333333334,Rhinocerotidae,4,4
DC3871,1,12,0.74,Bison/Yak,4,4
DC3871,2,12,0.74,Bison/Yak,4,4
DC3871,3,12,0.74,Bison/Yak,4,4
DC3874,1,12,0.546666666666667,Rhinocerotidae,4,4
DC3874,2,12,0.546666666666667,Rhinocerotidae,4,4
DC3874,3,12,0.546666666666667,Rhinocerotidae,4,4
DC3875,1,12,0.733333333333334,Bison/Yak,4,4
DC3875,2,12,0.733333333333334,Bison/Yak,4,4
DC3875,3,12,0.733333333333334,Bison/Yak,4,4
DC3876,1,12,0.733333333333334,Bison/Yak,4,4
DC3876,2,12,0.733333333333334,Bison/Yak,4,4
DC3876,3,12,0.733333333333334,Bison/Yak,4,4
DC3877,1,12,0.746666666666667,Capra,4,4
DC3877,2,12,0.746666666666667,Capra,4,4
DC3877,3,12,0.746666666666667,Capra,4,4
DC3878,1,12,0.463333333333333,Rhinocerotidae,4,4
DC3878,2,12,0.463333333333333,Rhinocerotidae,4,4
DC3878,3,12,0.463333333333333,Rhinocerotidae,4,4
DC3879,1,12,0.576666666666667,Rhinocerotidae,4,4
DC3879,2,12,0.576666666666667,Rhinocerotidae,4,4
DC3879,3,12,0.576666666666667,Rhinocerotidae,4,4
DC3880,1,12,0.716666666666667,Ovis,4,4
DC3880,2,12,0.716666666666667,Ovis,4,4
DC3880,3,12,0.716666666666667,Ovis,4,4
DC3881,1,12,0.706666666666667,Bison/Yak,4,4
DC3881,2,12,0.706666666666667,Bison/Yak,4,4
DC3881,3,12,0.706666666666667,Bison/Yak,4,4
DC3882,1,12,0.683333333333334,Cervidae/Gazella/Saiga,4,4
DC3882,2,12,0.683333333333334,Cervidae/Gazella/Saiga,4,4
DC3882,3,12,0.683333333333334,Cervidae/Gazella/Saiga,4,4
DC3883,1,12,0.713333333333333,Ovis/Capra,4,4
DC3883,2,12,0.713333333333333,Ovis/Capra,4,4
DC3883,3,12,0.713333333333333,Ovis/Capra,4,4
DC3884,1,12,0.626666666666667,Rhinocerotidae,4,4
DC3884,2,12,0.626666666666667,Rhinocerotidae,4,4
DC3884,3,12,0.626666666666667,Rhinocerotidae,4,4
DC3885,1,12,0.68,Bison/Yak,4,4
DC3885,2,12,0.68,Bison/Yak,4,4
DC3885,3,12,0.68,Bison/Yak,4,4
DC3886,1,12,0.623333333333334,Rhinocerotidae,4,4
DC3886,2,12,0.623333333333334,Rhinocerotidae,4,4
DC3886,3,12,0.623333333333334,Rhinocerotidae,4,4
DC3887,1,12,0.726666666666667,Rhinocerotidae,4,4
DC3887,2,12,0.726666666666667,Rhinocerotidae,4,4
DC3887,3,12,0.726666666666667,Rhinocerotidae,4,4
DC3888,1,12,0.653333333333333,Bison/Yak,4,4
DC3888,2,12,0.653333333333333,Bison/Yak,4,4
DC3888,3,12,0.653333333333333,Bison/Yak,4,4
DC3889,1,12,0.436666666666667,Cervidae/Gazella/Saiga,4,4
DC3889,2,12,0.436666666666667,Cervidae/Gazella/Saiga,4,4
DC3889,3,12,0.436666666666667,Cervidae/Gazella/Saiga,4,4
DC3890,1,12,0.65,Canidae,4,4
DC3890,2,12,0.65,Canidae,4,4
DC3890,3,12,0.65,Canidae,4,4
DC3891,1,12,0.423333333333333,Cervidae/Gazella/Saiga,4,4
DC3891,2,12,0.423333333333333,Cervidae/Gazella/Saiga,4,4
DC3891,3,12,0.423333333333333,Cervidae/Gazella/Saiga,4,4
DC3892,1,12,0.72,Bison/Yak,4,4
DC3892,2,12,0.72,Bison/Yak,4,4
DC3892,3,12,0.72,Bison/Yak,4,4
DC3893,1,12,0.623333333333334,Bison/Yak,4,4
DC3893,2,12,0.623333333333334,Bison/Yak,4,4
DC3893,3,12,0.623333333333334,Bison/Yak,4,4
DC3894,1,12,0.64,Bison/Yak,4,4
DC3894,2,12,0.64,Bison/Yak,4,4
DC3894,3,12,0.64,Bison/Yak,4,4
DC3895,1,12,0.676666666666667,Rhinocerotidae,4,4
DC3895,2,12,0.676666666666667,Rhinocerotidae,4,4
DC3895,3,12,0.676666666666667,Rhinocerotidae,4,4
DC3896,1,12,0.603333333333333,Bison/Yak,4,4
DC3896,2,12,0.603333333333333,Bison/Yak,4,4
DC3896,3,12,0.603333333333333,Bison/Yak,4,4
DC3897,1,12,0.526666666666667,Bison/Yak,4,4
DC3897,2,12,0.526666666666667,Bison/Yak,4,4
DC3897,3,12,0.526666666666667,Bison/Yak,4,4
DC3898,1,12,0.593333333333333,Ursidae,4,4
DC3898,2,12,0.593333333333333,Ursidae,4,4
DC3898,3,12,0.593333333333333,Ursidae,4,4
DC3899,1,12,0.54,Bison/Yak,4,4
DC3899,2,12,0.54,Bison/Yak,4,4
DC3899,3,12,0.54,Bison/Yak,4,4
DC3900,1,12,0.59,Bison/Yak,4,4
DC3900,2,12,0.59,Bison/Yak,4,4
DC3900,3,12,0.59,Bison/Yak,4,4
DC3901,1,12,0.713333333333333,Bison/Yak,4,4
DC3901,2,12,0.713333333333333,Bison/Yak,4,4
DC3901,3,12,0.713333333333333,Bison/Yak,4,4
DC3902,1,12,0.686666666666667,Elephantidae,4,4
DC3902,2,12,0.686666666666667,Elephantidae,4,4
DC3902,3,12,0.686666666666667,Elephantidae,4,4
DC3903,1,12,0.64,Rhinocerotidae,4,4
DC3903,2,12,0.64,Rhinocerotidae,4,4
DC3903,3,12,0.64,Rhinocerotidae,4,4
DC3904,1,12,0.433333333333333,Bison/Yak,4,4
DC3904,2,12,0.433333333333333,Bison/Yak,4,4
DC3904,3,12,0.433333333333333,Bison/Yak,4,4
DC3907,1,12,0.59,Bison/Yak,4,4
DC3907,2,12,0.59,Bison/Yak,4,4
DC3907,3,12,0.59,Bison/Yak,4,4
DC3908,1,12,0.63,Bison/Yak,4,4
DC3908,2,12,0.63,Bison/Yak,4,4
DC3908,3,12,0.63,Bison/Yak,4,4
DC3909,1,12,0.71,Rhinocerotidae,4,4
DC3909,2,12,0.71,Rhinocerotidae,4,4
DC3909,3,12,0.71,Rhinocerotidae,4,4
DC3910,1,12,0.76,Bison/Yak,4,4
DC3910,2,12,0.76,Bison/Yak,4,4
DC3910,3,12,0.76,Bison/Yak,4,4
DC3911,1,12,0.576666666666667,Cervidae/Gazella/Saiga,4,4
DC3911,2,12,0.576666666666667,Cervidae/Gazella/Saiga,4,4
DC3911,3,12,0.576666666666667,Cervidae/Gazella/Saiga,4,4
DC3912,1,12,0.743333333333333,Bison/Yak,4,4
DC3912,2,12,0.743333333333333,Bison/Yak,4,4
DC3912,3,12,0.743333333333333,Bison/Yak,4,4
DC3915,1,12,0.68,Cervidae/Gazella/Saiga,4,4
DC3915,2,12,0.68,Cervidae/Gazella/Saiga,4,4
DC3915,3,12,0.68,Cervidae/Gazella/Saiga,4,4
DC3917,1,12,0.733333333333334,Ursidae,4,4
DC3917,2,12,0.733333333333334,Ursidae,4,4
DC3917,3,12,0.733333333333334,Ursidae,4,4
DC3918,1,12,0.773333333333334,Bison/Yak,4,4
DC3918,2,12,0.773333333333334,Bison/Yak,4,4
DC3918,3,12,0.773333333333334,Bison/Yak,4,4
DC3919,1,12,0.486666666666667,Rhinocerotidae,4,4
DC3919,2,12,0.486666666666667,Rhinocerotidae,4,4
DC3919,3,12,0.486666666666667,Rhinocerotidae,4,4
DC3920,1,12,0.586666666666667,Crocuta/Panthera,4,4
DC3920,2,12,0.586666666666667,Crocuta/Panthera,4,4
DC3920,3,12,0.586666666666667,Crocuta/Panthera,4,4
DC3921,1,12,0.696666666666667,Bison/Yak,4,4
DC3921,2,12,0.696666666666667,Bison/Yak,4,4
DC3921,3,12,0.696666666666667,Bison/Yak,4,4
DC3922,1,12,0.64,Equidae,4,4
DC3922,2,12,0.64,Equidae,4,4
DC3922,3,12,0.64,Equidae,4,4
DC3925,1,12,0.5,Bison/Yak,4,4
DC3925,2,12,0.5,Bison/Yak,4,4
DC3925,3,12,0.5,Bison/Yak,4,4
DC3927,1,12,0.656666666666667,Crocuta/Panthera,4,4
DC3927,2,12,0.656666666666667,Crocuta/Panthera,4,4
DC3927,3,12,0.656666666666667,Crocuta/Panthera,4,4
DC3929,1,12,0.696666666666667,Crocuta/Panthera,4,4
DC3929,2,12,0.696666666666667,Crocuta/Panthera,4,4
DC3929,3,12,0.696666666666667,Crocuta/Panthera,4,4
DC3930,1,12,0.673333333333333,Elephantidae,4,4
DC3930,2,12,0.673333333333333,Elephantidae,4,4
DC3930,3,12,0.673333333333333,Elephantidae,4,4
DC3931,1,12,0.656666666666667,Equidae,4,4
DC3931,2,12,0.656666666666667,Equidae,4,4
DC3931,3,12,0.656666666666667,Equidae,4,4
DC3932,1,12,0.69,Bison/Yak,4,4
DC3932,2,12,0.69,Bison/Yak,4,4
DC3932,3,12,0.69,Bison/Yak,4,4
DC3933,1,12,0.66,Ovis,4,4
DC3933,2,12,0.66,Ovis,4,4
DC3933,3,12,0.66,Ovis,4,4
DC3934,1,12,0.663333333333333,Bison/Yak,4,4
DC3934,2,12,0.663333333333333,Bison/Yak,4,4
DC3934,3,12,0.663333333333333,Bison/Yak,4,4
DC3937,1,12,0.65,Cervidae,4,4
DC3937,2,12,0.65,Cervidae,4,4
DC3937,3,12,0.65,Cervidae,4,4
DC3941,1,12,0.626666666666667,Bison/Yak,4,4
DC3941,2,12,0.626666666666667,Bison/Yak,4,4
DC3941,3,12,0.626666666666667,Bison/Yak,4,4
DC3942,1,12,0.316666666666667,Elephantidae,4,4
DC3942,2,12,0.316666666666667,Elephantidae,4,4
DC3942,3,12,0.316666666666667,Elephantidae,4,4
DC3946,1,12,0.803333333333333,Bison/Yak,4,4
DC3946,2,12,0.803333333333333,Bison/Yak,4,4
DC3946,3,12,0.803333333333333,Bison/Yak,4,4
DC3950,1,12,0.6,Bison/Yak,4,4
DC3950,2,12,0.6,Bison/Yak,4,4
DC3950,3,12,0.6,Bison/Yak,4,4
DC3955,1,12,0.73,Rhinocerotidae,4,4
DC3955,2,12,0.73,Rhinocerotidae,4,4
DC3955,3,12,0.73,Rhinocerotidae,4,5
DC3956,1,12,0.583333333333333,Elephantidae,4,4
DC3956,2,12,0.583333333333333,Elephantidae,4,4
DC3956,3,12,0.583333333333333,Elephantidae,4,5
DC3958,1,12,0.68,Bison/Yak,4,4
DC3958,2,12,0.68,Bison/Yak,4,4
DC3958,3,12,0.68,Bison/Yak,4,5
DC3959,1,12,0.773333333333334,Ursidae,4,4
DC3959,2,12,0.773333333333334,Ursidae,4,4
DC3959,3,12,0.773333333333334,Ursidae,4,5
DC3960,1,12,0.733333333333334,Cervidae/Gazella/Saiga,4,4
DC3960,2,12,0.733333333333334,Cervidae/Gazella/Saiga,4,4
DC3960,3,12,0.733333333333334,Cervidae/Gazella/Saiga,4,5
DC3961,1,12,0.553333333333333,Bison/Yak,4,4
DC3961,2,12,0.553333333333333,Bison/Yak,4,4
DC3961,3,12,0.553333333333333,Bison/Yak,4,5
DC3964,1,12,0.733333333333334,Equidae,4,5
DC3964,2,12,0.733333333333334,Equidae,4,5
DC3964,3,12,0.733333333333334,Equidae,4,5
DC3966,1,12,0.64,Bison/Yak,4,5
DC3966,2,12,0.64,Bison/Yak,4,5
DC3966,3,12,0.64,Bison/Yak,4,5
DC3967,1,12,0.596666666666667,Equidae,4,5
DC3967,2,12,0.596666666666667,Equidae,4,5
DC3967,3,12,0.596666666666667,Equidae,4,5
DC3971,1,12,0.703333333333333,Equidae,4,5
DC3971,2,12,0.703333333333333,Equidae,4,5
DC3971,3,12,0.703333333333333,Equidae,4,5
DC3973,1,12,0.753333333333333,Bison/Yak,4,5
DC3973,2,12,0.753333333333333,Bison/Yak,4,5
DC3973,3,12,0.753333333333333,Bison/Yak,4,5
DC3976,1,12,0.68,Bison/Yak,4,5
DC3976,2,12,0.68,Bison/Yak,4,5
DC3976,3,12,0.68,Bison/Yak,4,5
DC3978,1,12,0.75,Ovis/Capra,4,5
DC3978,2,12,0.75,Ovis/Capra,4,5
DC3978,3,12,0.75,Ovis/Capra,4,5
DC3979,1,12,0.676666666666667,Equidae,4,5
DC3979,2,12,0.676666666666667,Equidae,4,5
DC3979,3,12,0.676666666666667,Equidae,4,5
DC3985,1,12,0.826666666666667,Bison/Yak,4,5
DC3985,2,12,0.826666666666667,Bison/Yak,4,5
DC3985,3,12,0.826666666666667,Bison/Yak,4,5
DC3986,1,12,0.73,Bison/Yak,4,5
DC3986,2,12,0.73,Bison/Yak,4,5
DC3986,3,12,0.73,Bison/Yak,4,5
DC3990,1,12,0.696666666666667,Bison/Yak,4,5
DC3990,2,12,0.696666666666667,Bison/Yak,4,5
DC3990,3,12,0.696666666666667,Bison/Yak,4,5
DC3997,1,12,0.723333333333333,Bison/Yak,4,5
DC3997,2,12,0.723333333333333,Bison/Yak,4,5
DC3997,3,12,0.723333333333333,Bison/Yak,4,5
DC3998,1,12,0.816666666666667,Bison/Yak,4,5
DC3998,2,12,0.816666666666667,Bison/Yak,4,5
DC3998,3,12,0.816666666666667,Bison/Yak,4,5
DC4001,1,12,0.786666666666667,Rhinocerotidae,4,5
DC4001,2,12,0.786666666666667,Rhinocerotidae,4,5
DC4001,3,12,0.786666666666667,Rhinocerotidae,4,5
DC4969,1,12,0.74,Hominin,4,5
DC4969,2,12,0.74,Hominin,4,5
DC4969,3,12,0.74,Hominin,4,5
DC5293,1,11.2,0.72,Cervidae/Gazella/Saiga,7,A
DC5293,2,11.2,0.72,Cervidae/Gazella/Saiga,7,A
DC5293,3,11.2,0.72,Cervidae/Gazella/Saiga,7,A
DC5295,1,11.2,0.84,Bison/Yak,7,A
DC5295,2,11.2,0.84,Bison/Yak,7,A
DC5295,3,11.2,0.84,Bison/Yak,7,A
DC5296,1,11.2,0.636666666666667,Bison/Yak,7,A
DC5296,2,11.2,0.636666666666667,Bison/Yak,7,A
DC5296,3,11.2,0.636666666666667,Bison/Yak,7,A
DC5297,1,11.2,0.836666666666667,Crocuta/Panthera,7,A
DC5297,2,11.2,0.836666666666667,Crocuta/Panthera,7,A
DC5297,3,11.2,0.836666666666667,Crocuta/Panthera,7,A
DC5300,1,11.2,0.903333333333333,Capra,7,A
DC5300,2,11.2,0.903333333333333,Capra,7,A
DC5300,3,11.2,0.903333333333333,Capra,7,A
DC5301,1,11.2,0.883333333333333,Bison/Yak,7,A
DC5301,2,11.2,0.883333333333333,Bison/Yak,7,A
DC5301,3,11.2,0.883333333333333,Bison/Yak,7,A
DC5302,1,11.2,0.736666666666667,Ovis,7,A
DC5302,2,11.2,0.736666666666667,Ovis,7,A
DC5302,3,11.2,0.736666666666667,Ovis,7,A
DC5303,1,11.2,0.75,Bison/Yak,7,A
DC5303,2,11.2,0.75,Bison/Yak,7,A
DC5303,3,11.2,0.75,Bison/Yak,7,A
DC5304,1,11.2,0.69,Bison/Yak,7,A
DC5304,2,11.2,0.69,Bison/Yak,7,A
DC5304,3,11.2,0.69,Bison/Yak,7,A
DC5305,1,11.2,0.646666666666667,Bison/Yak,7,A
DC5305,2,11.2,0.646666666666667,Bison/Yak,7,A
DC5305,3,11.2,0.646666666666667,Bison/Yak,7,A
DC5306,1,11.2,0.85,Bison/Yak,7,A
DC5306,2,11.2,0.85,Bison/Yak,7,A
DC5306,3,11.2,0.85,Bison/Yak,7,A
DC5307,1,11.2,0.793333333333333,Cervidae/Gazella/Saiga,7,A
DC5307,2,11.2,0.793333333333333,Cervidae/Gazella/Saiga,7,A
DC5307,3,11.2,0.793333333333333,Cervidae/Gazella/Saiga,7,A
DC5310,1,11.2,0.683333333333333,Equidae,7,A
DC5310,2,11.2,0.683333333333333,Equidae,7,A
DC5310,3,11.2,0.683333333333333,Equidae,7,A
DC5311,1,11.2,0.686666666666667,Bison/Yak,7,A
DC5311,2,11.2,0.686666666666667,Bison/Yak,7,A
DC5311,3,11.2,0.686666666666667,Bison/Yak,7,A
DC5313,1,11.2,0.91,Bison/Yak,7,A
DC5313,2,11.2,0.91,Bison/Yak,7,A
DC5313,3,11.2,0.91,Bison/Yak,7,A
DC5314,1,11.2,0.593333333333333,Bison/Yak,7,A
DC5314,2,11.2,0.593333333333333,Bison/Yak,7,A
DC5314,3,11.2,0.593333333333333,Bison/Yak,7,A
DC5315,1,11.2,0.78,Cervidae/Gazella/Saiga,7,A
DC5315,2,11.2,0.78,Cervidae/Gazella/Saiga,7,A
DC5315,3,11.2,0.78,Cervidae/Gazella/Saiga,7,A
DC5316,1,11.2,0.783333333333333,Bison/Yak,7,A
DC5316,2,11.2,0.783333333333333,Bison/Yak,7,A
DC5316,3,11.2,0.783333333333333,Bison/Yak,7,A
DC5317,1,11.2,0.82,Bison/Yak,7,A
DC5317,2,11.2,0.82,Bison/Yak,7,A
DC5317,3,11.2,0.82,Bison/Yak,7,A
DC5318,1,11.2,0.78,Ovis/Capra,7,A
DC5318,2,11.2,0.78,Ovis/Capra,7,A
DC5318,3,11.2,0.78,Ovis/Capra,7,A
DC5320,1,11.2,0.856666666666666,Bison/Yak,7,A
DC5320,2,11.2,0.856666666666666,Bison/Yak,7,A
DC5320,3,11.2,0.856666666666666,Bison/Yak,7,A
DC5321,1,11.2,0.68,Rhinocerotidae,7,A
DC5321,2,11.2,0.68,Rhinocerotidae,7,A
DC5321,3,11.2,0.68,Rhinocerotidae,7,A
DC5324,1,11.2,0.606666666666667,Bison/Yak,7,A
DC5324,2,11.2,0.606666666666667,Bison/Yak,7,A
DC5324,3,11.2,0.606666666666667,Bison/Yak,7,A
DC5325,1,11.2,0.85,Crocuta/Panthera/Mustelidae,7,A
DC5325,2,11.2,0.85,Crocuta/Panthera/Mustelidae,7,A
DC5325,3,11.2,0.85,Crocuta/Panthera/Mustelidae,7,A
DC5326,1,11.2,0.516666666666667,Ursidae,7,A
DC5326,2,11.2,0.516666666666667,Ursidae,7,A
DC5326,3,11.2,0.516666666666667,Ursidae,7,A
DC5327,1,11.2,0.74,Bison/Yak,7,A
DC5327,2,11.2,0.74,Bison/Yak,7,A
DC5327,3,11.2,0.74,Bison/Yak,7,A
DC5330,1,11.2,0.91,Bison/Yak,7,A
DC5330,2,11.2,0.91,Bison/Yak,7,A
DC5330,3,11.2,0.91,Bison/Yak,7,A
DC5331,1,11.2,0.826666666666667,Rhinocerotidae,7,A
DC5331,2,11.2,0.826666666666667,Rhinocerotidae,7,A
DC5331,3,11.2,0.826666666666667,Rhinocerotidae,7,A
DC5333,1,11.2,0.873333333333333,Canidae,7,A
DC5333,2,11.2,0.873333333333333,Canidae,7,A
DC5333,3,11.2,0.873333333333333,Canidae,7,A
DC5335,1,11.2,0.76,Cervidae/Gazella/Saiga,7,A
DC5335,2,11.2,0.76,Cervidae/Gazella/Saiga,7,A
DC5335,3,11.2,0.76,Cervidae/Gazella/Saiga,7,A
DC5336,1,11.2,0.84,Bison/Yak,7,A
DC5336,2,11.2,0.84,Bison/Yak,7,A
DC5336,3,11.2,0.84,Bison/Yak,7,A
DC5337,1,11.2,0.84,Bison/Yak,7,A
DC5337,2,11.2,0.84,Bison/Yak,7,A
DC5337,3,11.2,0.84,Bison/Yak,7,A
DC5338,1,11.2,0.866666666666667,Bison/Yak,7,A
DC5338,2,11.2,0.866666666666667,Bison/Yak,7,A
DC5338,3,11.2,0.866666666666667,Bison/Yak,7,A
DC5340,1,11.2,0.88,Bison/Yak,7,A
DC5340,2,11.2,0.88,Bison/Yak,7,A
DC5340,3,11.2,0.88,Bison/Yak,7,A
DC5341,1,11.2,0.82,Bison/Yak,7,A
DC5341,2,11.2,0.82,Bison/Yak,7,A
DC5341,3,11.2,0.82,Bison/Yak,7,A
DC5342,1,11.2,0.85,Bison/Yak,7,A
DC5342,2,11.2,0.85,Bison/Yak,7,A
DC5342,3,11.2,0.85,Bison/Yak,7,A
DC5344,1,11.2,0.89,Bison/Yak,7,A
DC5344,2,11.2,0.89,Bison/Yak,7,A
DC5344,3,11.2,0.89,Bison/Yak,7,A
DC5345,1,11.2,0.683333333333333,Cervidae/Gazella/Saiga,7,A
DC5345,2,11.2,0.683333333333333,Cervidae/Gazella/Saiga,7,A
DC5345,3,11.2,0.683333333333333,Cervidae/Gazella/Saiga,7,A
DC5348,1,11.2,0.873333333333333,Bison/Yak,7,A
DC5348,2,11.2,0.873333333333333,Bison/Yak,7,A
DC5348,3,11.2,0.873333333333333,Bison/Yak,7,A
DC5349,1,11.2,0.646666666666667,Cervidae/Gazella/Saiga,7,A
DC5349,2,11.2,0.646666666666667,Cervidae/Gazella/Saiga,7,A
DC5349,3,11.2,0.646666666666667,Cervidae/Gazella/Saiga,7,A
DC5350,1,11.2,0.78,Bison/Yak,7,A
DC5350,2,11.2,0.78,Bison/Yak,7,A
DC5350,3,11.2,0.78,Bison/Yak,7,A
DC5351,1,11.2,0.766666666666667,Rhinocerotidae,7,A
DC5351,2,11.2,0.766666666666667,Rhinocerotidae,7,A
DC5351,3,11.2,0.766666666666667,Rhinocerotidae,7,A
DC5352,1,11.2,0.673333333333333,Equidae,7,A
DC5352,2,11.2,0.673333333333333,Equidae,7,A
DC5352,3,11.2,0.673333333333333,Equidae,7,A
DC5355,1,11.2,0.863333333333333,Capra,7,A
DC5355,2,11.2,0.863333333333333,Capra,7,A
DC5355,3,11.2,0.863333333333333,Capra,7,A
DC5356,1,11.2,0.756666666666667,Equidae,7,A
DC5356,2,11.2,0.756666666666667,Equidae,7,A
DC5356,3,11.2,0.756666666666667,Equidae,7,A
DC5359,1,11.2,0.856666666666666,Equidae,7,A
DC5359,2,11.2,0.856666666666666,Equidae,7,A
DC5359,3,11.2,0.856666666666666,Equidae,7,A
DC5360,1,11.2,0.826666666666667,Elephantidae,7,A
DC5360,2,11.2,0.826666666666667,Elephantidae,7,A
DC5360,3,11.2,0.826666666666667,Elephantidae,7,A
DC5361,1,11.2,0.6,Bison/Yak,7,A
DC5361,2,11.2,0.6,Bison/Yak,7,A
DC5361,3,11.2,0.6,Bison/Yak,7,A
DC5363,1,11.2,0.833333333333333,Equidae,7,A
DC5363,2,11.2,0.833333333333333,Equidae,7,A
DC5363,3,11.2,0.833333333333333,Equidae,7,A
DC5364,1,11.2,0.58,Ovis/Capra/Rangifer,7,A
DC5364,2,11.2,0.58,Ovis/Capra/Rangifer,7,A
DC5364,3,11.2,0.58,Ovis/Capra/Rangifer,7,A
DC5365,1,11.2,0.513333333333333,Elephantidae,7,A
DC5365,2,11.2,0.513333333333333,Elephantidae,7,A
DC5365,3,11.2,0.513333333333333,Elephantidae,7,A
DC5366,1,11.2,0.793333333333333,Capra,7,A
DC5366,2,11.2,0.793333333333333,Capra,7,A
DC5366,3,11.2,0.793333333333333,Capra,7,A
DC5368,1,11.2,0.71,Ovis/Capra,7,A
DC5368,2,11.2,0.71,Ovis/Capra,7,A
DC5368,3,11.2,0.71,Ovis/Capra,7,A
DC5369,1,11.2,0.8,Bison/Yak,7,A
DC5369,2,11.2,0.8,Bison/Yak,7,A
DC5369,3,11.2,0.8,Bison/Yak,7,A
DC5370,1,11.2,0.773333333333334,Bison/Yak,7,A
DC5370,2,11.2,0.773333333333334,Bison/Yak,7,A
DC5370,3,11.2,0.773333333333334,Bison/Yak,7,A
DC5371,1,11.2,0.856666666666666,Bison/Yak,7,A
DC5371,2,11.2,0.856666666666666,Bison/Yak,7,A
DC5371,3,11.2,0.856666666666666,Bison/Yak,7,A
DC5372,1,11.2,0.756666666666667,Bison/Yak,7,A
DC5372,2,11.2,0.756666666666667,Bison/Yak,7,A
DC5372,3,11.2,0.756666666666667,Bison/Yak,7,A
DC5374,1,11.2,0.523333333333333,Bison/Yak,7,A
DC5374,2,11.2,0.523333333333333,Bison/Yak,7,A
DC5374,3,11.2,0.523333333333333,Bison/Yak,7,A
DC5375,1,11.2,0.796666666666667,Capra,7,A
DC5375,2,11.2,0.796666666666667,Capra,7,A
DC5375,3,11.2,0.796666666666667,Capra,7,A
DC5377,1,11.2,0.803333333333333,Bison/Yak,7,A
DC5377,2,11.2,0.803333333333333,Bison/Yak,7,A
DC5377,3,11.2,0.803333333333333,Bison/Yak,7,A
DC5379,1,11.2,0.796666666666667,Bison/Yak,7,A
DC5379,2,11.2,0.796666666666667,Bison/Yak,7,A
DC5379,3,11.2,0.796666666666667,Bison/Yak,7,A
DC5380,1,11.2,0.823333333333333,Cervidae/Gazella/Saiga,7,A
DC5380,2,11.2,0.823333333333333,Cervidae/Gazella/Saiga,7,A
DC5380,3,11.2,0.823333333333333,Cervidae/Gazella/Saiga,7,A
DC5381,1,11.2,0.62,Equidae,7,A
DC5381,2,11.2,0.62,Equidae,7,A
DC5381,3,11.2,0.62,Equidae,7,A
DC5383,1,11.2,0.816666666666667,Capra,7,A
DC5383,2,11.2,0.816666666666667,Capra,7,A
DC5383,3,11.2,0.816666666666667,Capra,7,A
DC5384,1,11.2,0.72,Ursidae,7,A
DC5384,2,11.2,0.72,Ursidae,7,A
DC5384,3,11.2,0.72,Ursidae,7,A
DC5385,1,11.2,0.776666666666667,Cervidae/Gazella/Saiga,7,A
DC5385,2,11.2,0.776666666666667,Cervidae/Gazella/Saiga,7,A
DC5385,3,11.2,0.776666666666667,Cervidae/Gazella/Saiga,7,A
DC5386,1,11.2,0.886666666666667,Rangifer,7,A
DC5386,2,11.2,0.886666666666667,Rangifer,7,A
DC5386,3,11.2,0.886666666666667,Rangifer,7,A
DC5387,1,11.2,0.456666666666667,Elephantidae,7,A
DC5387,2,11.2,0.456666666666667,Elephantidae,7,A
DC5387,3,11.2,0.456666666666667,Elephantidae,7,A
DC5388,1,11.2,0.906666666666667,Equidae,7,A
DC5388,2,11.2,0.906666666666667,Equidae,7,A
