zooMS_ID,sample,pep_number,q2e,gamma_0,gamma_1,gamma_2,residual,reliability,sd,MDS.Model
Bison/Yak,DC5320,pep1,0.37963705754016375,0.9127776845331802,0.5585830658589592,0,0.030345561281462315,0.9696544387185377,0.08776010650905343,0.6714046877371054
Bison/Yak,DC5320,pep2,0.17844494322661897,1.0014228173532975,0.21751291811200252,0,0.012695998619821638,0.9873040013801784,0.08776010650905343,0.6714046877371054
Bison/Yak,DC5320,pep3,0.41894759929770475,0.7184793944702051,0.5180345474768675,0,0.009241021412777535,0.9907589785872225,0.08776010650905343,0.6714046877371054
Bison/Yak,DC5320,pep4,0.4371908293700615,0.685396206962948,0.5324165841751226,0,0.03703351351641395,0.9629664864835861,0.08776010650905343,0.6714046877371054
Bison/Yak,DC5320,pep5,0.10342246065146099,0.9800310319116822,0.11304902965642416,0,0.027325552142048258,0.9726744478579518,0.08776010650905343,0.6714046877371054
Bison/Yak,DC5324,pep1,0.6580202444155723,0.4143372679929192,0.7972469302729572,0,0.007134128068684646,0.9928658719313154,0.09214357139534697,1.1513709423248315
Bison/Yak,DC5324,pep2,0.40114748717176507,0.7789754159837718,0.5218046580696211,0,0.017551948975811513,0.9824480510241885,0.09214357139534697,1.1513709423248315
Bison/Yak,DC5324,pep3,0.6643721373425673,0.38564522058892076,0.7633810179821585,0,0.05264406020910586,0.9473559397908942,0.09214357139534697,1.1513709423248315
Bison/Yak,DC5324,pep4,0.7280875496639438,0.2960963742447685,0.7928437382025411,0,0.027650455252688163,0.9723495447473118,0.09214357139534697,1.1513709423248315
Bison/Yak,DC5324,pep7,0.5648253572488922,0.443006858101216,0.5749910089174,0,0.11146583543291284,0.8885341645670871,0.09214357139534697,1.1513709423248315
Bison/Yak,DC5327,pep1,0.52818672447625,0.6228871880718082,0.6973113319472698,0,0.031167186723977298,0.9688328132760227,0.09940813469233448,0.8776407709812349
Bison/Yak,DC5327,pep2,0.25677664974914316,1.0008486252184785,0.34578374966676506,0,0.019470217270943772,0.9805297827290562,0.09940813469233448,0.8776407709812349
Bison/Yak,DC5327,pep4,0.5553105964134353,0.5220187175243267,0.6518763951409987,0,0.02622295084202018,0.9737770491579798,0.09940813469233448,0.8776407709812349
Bison/Yak,DC5327,pep5,0.3296739577126315,0.8172816787822799,0.40194840810715593,0,0.14446119702897248,0.8555388029710276,0.09940813469233448,0.8776407709812349
Bison/Yak,DC5327,pep7,0.28189684675838456,0.8510222567177917,0.33407525034113333,0,0.17153751366691974,0.8284624863330803,0.09940813469233448,0.8776407709812349
Bison/Yak,DC5330,pep1,0.32495200284257864,0.9966321263357086,0.47975493137345426,0,0.0456197755228096,0.9543802244771904,0.08624357428861394,0.5822995824155082
Bison/Yak,DC5330,pep2,0.11989621420407981,1.0001358178320394,0.13624813366700855,0,0.01877965617619128,0.9812203438238087,0.08624357428861394,0.5822995824155082
Bison/Yak,DC5330,pep3,0.39397650046544275,0.785560487344497,0.5106936809308738,0,0.05298111465689487,0.9470188853431052,0.08624357428861394,0.5822995824155082
Bison/Yak,DC5330,pep4,0.35898128956813624,0.8026544148830885,0.4495000102854506,0,0.03331982558933969,0.9666801744106603,0.08624357428861394,0.5822995824155082
Bison/Yak,DC5330,pep7,0.35870587359876593,0.6999026495668829,0.3914883686146552,0,0.027534615846384586,0.9724653841536154,0.08624357428861394,0.5822995824155082
Bison/Yak,DC5336,pep1,0.3977075214306671,0.8730469201412072,0.5764928818749431,0,0.02811036620838797,0.9718896337916121,0.10996338198718592,0.7766568774813046
Bison/Yak,DC5336,pep2,0.1792197618875273,1.0010103000047321,0.21857352222121457,0,0.01185759209821167,0.9881424079017883,0.10996338198718592,0.7766568774813046
Bison/Yak,DC5336,pep3,0.5642463598225437,0.5329046195148324,0.6900447040933705,0,0.0994477046179947,0.9005522953820053,0.10996338198718592,0.7766568774813046
Bison/Yak,DC5336,pep4,0.49569517854919465,0.5991615673134048,0.5889325016461412,0,0.029140000066815844,0.9708599999331842,0.10996338198718592,0.7766568774813046
Bison/Yak,DC5337,pep1,0.43613647822572665,0.79005101348738,0.6110877071047534,0,0.019098479429462207,0.9809015205705378,0.09757640990217459,0.776098104986929
Bison/Yak,DC5337,pep2,0.18096093553638593,1.001416060589999,0.22125585341183565,0,0.012314468003480322,0.98768553199651965,0.09757640990217459,0.776098104986929
Bison/Yak,DC5337,pep4,0.5130098412878448,0.577800095093487,0.608671714976512,0,0.03486563538906421,0.9651343646109358,0.09757640990217459,0.776098104986929
Bison/Yak,DC5338,pep1,0.3360419962384307,0.9905139521687425,0.5013182820344934,0,0.04691858665327075,0.9530814133467292,0.09625964191455394,0.7091548873464973
Bison/Yak,DC5338,pep2,0.13796329198853607,1.0004296911576833,0.16011217656099283,0,0.012394940542559145,0.9876050594574408,0.09625964191455394,0.7091548873464973
Bison/Yak,DC5338,pep4,0.4955509247530915,0.5997451834216827,0.5891660721458498,0,0.026396527805085106,0.9736034721949149,0.09625964191455394,0.7091548873464973
Bison/Yak,DC5340,pep1,0.3557311056462543,0.9613794890601702,0.5308227536455131,0,0.011942884115188417,0.9880571158848116,0.08377754650159275,0.6692351429900488
Bison/Yak,DC5340,pep2,0.14775124959982944,1.0003966999735998,0.17343511791274718,0,0.012863682655473465,0.9871363173445266,0.08377754650159275,0.6692351429900488
Bison/Yak,DC5340,pep3,0.421639065560407,0.7226102973458832,0.5268003289891433,0,0.03417062780647514,0.9658293721935248,0.08377754650159275,0.6692351429900488
Bison/Yak,DC5340,pep4,0.42376117743585284,0.7065533095665786,0.5195933537605436,0,0.019645185714633674,0.9803548142853663,0.08377754650159275,0.6692351429900488
Bison/Yak,DC5341,pep1,0.35788553564917536,0.9584831785282009,0.5342151357781492,0,0.034759683483145974,0.965240316516854,0.09997291367109903,0.7070545881583209
Bison/Yak,DC5341,pep2,0.2071994261088823,0.9994205405236946,0.2611998139980894,0,0.04036735862595805,0.9596326413740419,0.09997291367109903,0.7070545881583209
Bison/Yak,DC5341,pep4,0.4539275200783942,0.6634434210918873,0.5514931404193818,0,0.025840901711356754,0.9741590982886432,0.09997291367109903,0.7070545881583209
Bison/Yak,DC5342,pep1,0.32014603770539973,0.9987234630603079,0.4703030021080047,0,0.01963610717044814,0.9803638928295518,0.09158237139370506,0.765666157095244
Bison/Yak,DC5342,pep3,0.4625377188117168,0.6589073864745216,0.5670528521076792,0,0.0300170310749366,0.9699829689250634,0.09158237139370506,0.765666157095244
Bison/Yak,DC5342,pep4,0.4617261745696528,0.6494070163151335,0.5570551700933101,0,0.020730074189619575,0.9792699258103804,0.09158237139370506,0.765666157095244
Bison/Yak,DC5344,pep2,0.10900267267101915,0.9971894464394216,0.12199398526489344,0,0.038535416644645396,0.9614645833553546,0.10076040816402458,0.5814607490725944
Bison/Yak,DC5344,pep4,0.36804215856982847,0.7944778717191899,0.4626912298164797,0,0.014307750051018319,0.9856922499489816,0.10076040816402458,0.5814607490725944
Bison/Yak,DC5344,pep7,0.3591676973992419,0.6951309778600281,0.3896005112345509,0,0.012526034055084045,0.987473965944916,0.10076040816402458,0.5814607490725944
Bison/Yak,DC5348,pep1,0.3265130328635141,0.999902592313693,0.48476250308533514,0,0.005671798439191842,0.9943282015608081,0.0839353857870088,0.5845262543144522
Bison/Yak,DC5348,pep2,0.15185628052027833,0.9992122358014889,0.1789044121817533,0,0.040608361952482776,0.9593916380475173,0.0839353857870088,0.5845262543144522
Bison/Yak,DC5348,pep3,0.3462699031749116,0.8094602568929502,0.42875756545327826,0,0.02703841252648401,0.972961587473516,0.0839353857870088,0.5845262543144522
Bison/Yak,DC5348,pep4,0.36710839274775575,0.8012229785641837,0.46474890253369544,0,0.010536654423919578,0.9894633455760804,0.0839353857870088,0.5845262543144522
Bison/Yak,DC5348,pep7,0.35878667513936746,0.6983182636588207,0.3907393659695092,0,0.0273288752726564,0.9726711247273436,0.0839353857870088,0.5845262543144522
Bison/Yak,DC5350,pep1,0.426448401400631,0.8283307395921095,0.6158823732558351,0,0.05958757538042594,0.9404124246195741,0.08240189492395342,0.7873701904904651
Bison/Yak,DC5350,pep2,0.23109283054012897,1.0019588610706303,0.3011358438135361,0,0.017997398828683165,0.9820026011713169,0.08240189492395342,0.7873701904904651
Bison/Yak,DC5350,pep3,0.48515074845125417,0.6305847168687829,0.5942101429312207,0,0.05775285859453712,0.9422471414054628,0.08240189492395342,0.7873701904904651
Bison/Yak,DC5350,pep4,0.48616269916103605,0.6130698531751657,0.5800507166514713,0,0.028370989930337185,0.9716290100696628,0.08240189492395342,0.7873701904904651
Bison/Yak,DC5350,pep7,0.3946713134379344,0.649597540024854,0.42353438721654457,0,0.04908676604257821,0.9509132339574218,0.08240189492395342,0.7873701904904651
Bison/Yak,DC5369,pep1,0.4000108298994147,0.8671355352567524,0.5781164433937647,0,0.024590814787730148,0.9754091852122698,0.098264684027225,0.8183230731606652
Bison/Yak,DC5369,pep2,0.21302335485034707,0.9993775765151596,0.2705172579435124,0,0.018235926592218416,0.9817640734077816,0.098264684027225,0.8183230731606652
Bison/Yak,DC5369,pep4,0.5488300432832597,0.52987658957062,0.6445734855776559,0,0.023126535686864763,0.9768734643131353,0.098264684027225,0.8183230731606652
Bison/Yak,DC5369,pep7,0.41707839232785016,0.6298027556473695,0.45062169141067626,0,0.08016250506969293,0.9198374949303071,0.098264684027225,0.8183230731606652
Bison/Yak,DC5370,pep1,0.39325295289493767,0.8794358954606342,0.569991670205547,0,0.006962212251411119,0.9930377877485889,0.10115309737955679,0.6858276106254724
Bison/Yak,DC5370,pep2,0.23024458666417347,1.0003650136616336,0.29922313645793863,0,0.029034223192325428,0.9709657768076746,0.10115309737955679,0.6858276106254724
Bison/Yak,DC5370,pep4,0.4171090773024745,0.7278294953306605,0.5208252134480978,0,0.033641723929430975,0.966358276070569,0.10115309737955679,0.6858276106254724
Bison/Yak,DC5371,pep1,0.3475077312718251,0.9834338072233546,0.5237622996979495,0,0.025766106537702803,0.9742338934622972,0.10482466108639336,0.6485138715762556
Bison/Yak,DC5371,pep2,0.14336773532479696,0.9996926882078926,0.16731062165101362,0,0.010771443369898881,0.9892285566301011,0.10482466108639336,0.6485138715762556
Bison/Yak,DC5371,pep4,0.42136065414738233,0.7109449548885499,0.5177045657225685,0,0.05374939940209004,0.94625060059791,0.10482466108639336,0.6485138715762556
Bison/Yak,DC5371,pep7,0.8378936310471824,0.18927467017249255,0.9783208499491286,0,0.056794221175202976,0.9432057788247971,0.10482466108639336,0.6485138715762556
Bison/Yak,DC5372,pep2,0.260853331529885,1.002068145608855,0.3536413344635299,0,0.019464411321038922,0.9805355886789611,0.09954874521189025,0.7521641845363961
Bison/Yak,DC5372,pep4,0.47414636443920943,0.6365677633387448,0.573973954528974,0,0.01692335422595525,0.9830766457740447,0.09954874521189025,0.7521641845363961
Bison/Yak,DC5374,pep1,0.6933757729790498,0.3657492028123112,0.8270763164423083,0,0.03272156210352873,0.9672784378964713,0.08824520378031461,1.3136516532285285
Bison/Yak,DC5374,pep2,0.47454905537540815,0.6589393394421804,0.5951060594350817,0,0.017445496183172825,0.9825545038168272,0.08824520378031461,1.3136516532285285
Bison/Yak,DC5374,pep3,0.7580767947465281,0.27522476287874087,0.8624286614398466,0,0.09665348952807101,0.9033465104719289,0.08824520378031461,1.3136516532285285
Bison/Yak,DC5374,pep4,0.8246560074395043,0.184432542361805,0.8674001418869788,0,0.02768720537157192,0.9723127946284281,0.08824520378031461,1.3136516532285285
Bison/Yak,DC5374,pep7,0.7777488679639821,0.23785050099603652,0.832337528271192,0,0.08008673043597188,0.9199132695640281,0.08824520378031461,1.3136516532285285
Bison/Yak,DC5377,pep1,0.44530831746726496,0.7887782891031497,0.6332338195002636,0,0.0495926669673203,0.9504073330326797,0.0979027119047458,0.7184980895760398
Bison/Yak,DC5377,pep2,0.2520717299107067,0.9999617517321852,0.3370137200103153,0,0.03605199946935914,0.9639480005306409,0.0979027119047458,0.7184980895760398
Bison/Yak,DC5377,pep4,0.44202024034399867,0.6773437652036507,0.5365779828203963,0,0.02791533576489842,0.9720846642351015,0.0979027119047458,0.7184980895760398
Bison/Yak,DC5379,pep2,0.23089243444552832,0.9998988855324596,0.3001778921697646,0,0.020778138793776352,0.9792218612062237,0.20414493239474302,0.7936787576950346
Bison/Yak,DC5389,pep1,0.3675611587913866,0.9381067587444456,0.5452094097433877,0,0.014729371195841721,0.9852706288041583,0.09052861191084419,0.6418872206806191
Bison/Yak,DC5389,pep2,0.2034396388125539,1.0015517770717672,0.25579396327958154,0,0.007590718862258602,0.9924092811377414,0.09052861191084419,0.6418872206806191
Bison/Yak,DC5389,pep3,0.3552003170442162,0.8541034887721722,0.47049934734730686,0,0.06568309076586287,0.9343169092341371,0.09052861191084419,0.6418872206806191
Bison/Yak,DC5389,pep4,0.40225260915732086,0.7435707645444817,0.5003840831650613,0,0.0109833411864076,0.9890166588135924,0.09052861191084419,0.6418872206806191
Bison/Yak,DC5390,pep1,0.6859304470364381,0.37378993531881344,0.8163602457214363,0,0.018452919945651194,0.9815470800543488,0.12864192566154165,1.2678496573703308
Bison/Yak,DC5390,pep2,0.4812416151855964,0.6361521825964871,0.5901454565714725,0,0.021298795288325192,0.9787012047116748,0.12864192566154165,1.2678496573703308
Bison/Yak,DC5390,pep4,0.8037693018254314,0.20676825714126335,0.8469315923966535,0,0.027560343637214813,0.9724396563627852,0.12864192566154165,1.2678496573703308
Bison/Yak,DC5390,pep7,0.6860580933007598,0.32567552188301435,0.711699594128545,0,0.008765544346879596,0.9912344556531204,0.12864192566154165,1.2678496573703308
Bison/Yak,DC5394,pep1,0.3041641178905703,0.9993578903573203,0.43683980517939475,0,0.026075740121482373,0.9739242598785176,0.08687483598427183,0.5039207372995511
Bison/Yak,DC5394,pep3,0.31736025533600076,0.8821297316714228,0.4101034536459867,0,0.02756812363513849,0.9724318763648615,0.08687483598427183,0.5039207372995511
Bison/Yak,DC5394,pep4,0.2890033553959581,0.9244105467798361,0.3757510697277152,0,0.027596741978428506,0.9724032580215715,0.08687483598427183,0.5039207372995511
Bison/Yak,DC5394,pep7,0.3345499074832893,0.7290761299498721,0.3665374076371912,0,0.01372962024186151,0.9862703797581385,0.08687483598427183,0.5039207372995511
Bison/Yak,DC5395,pep1,0.21007014988318173,0.9994864237508116,0.265798618462751,0,0.012965859962965962,0.987034140037034,0.09801336281052896,0.4201470207055887
Bison/Yak,DC5395,pep2,0.07528274338214846,0.9959974502834105,0.08108578046137514,0,0.036397888715921124,0.9636021112840789,0.09801336281052896,0.4201470207055887
Bison/Yak,DC5395,pep4,0.26215517771220553,0.9621761335417212,0.341859761917103,0,0.03694295521415708,0.9630570447858429,0.09801336281052896,0.4201470207055887
Bison/Yak,DC5395,pep7,0.33638553780804803,0.7190842319639328,0.3645031111882361,0,0.025392785146573518,0.9746072148534265,0.09801336281052896,0.4201470207055887
Bison/Yak,DC5400,pep1,0.36706536038779747,0.938306934235849,0.5441635698445522,0,0.018438807306786414,0.9815611926932136,0.09932633577334027,0.652588047653174
Bison/Yak,DC5400,pep2,0.15542959189358962,1.0007108385927512,0.18416472534799747,0,0.011044166524708183,0.9889558334752918,0.09932633577334027,0.652588047653174
Bison/Yak,DC5400,pep4,0.4240071737128186,0.7060908500094071,0.5197765875432971,0,0.023800086875379052,0.976199913124621,0.09932633577334027,0.652588047653174
Bison/Yak,DC5401,pep1,0.5198981286379305,0.6364569669127177,0.68921369774656,0,0.03217432177455089,0.9678256782254491,0.10227725310957113,0.998397335448893
Bison/Yak,DC5401,pep2,0.28553652268816776,0.9890809905769304,0.3952878707934872,0,0.0171607618887555,0.9828392381112445,0.10227725310957113,0.998397335448893
Bison/Yak,DC5401,pep4,0.6532742711627502,0.3911409797631781,0.736958111916218,0,0.03675261449006596,0.963247385509934,0.10227725310957113,0.998397335448893
Bison/Yak,DC5403,pep2,0.3367972815028878,0.8950008633519548,0.4545123976613923,0,0.016177013773302686,0.9838229862266973,0.12490642761105777,1.0798532930181546
Bison/Yak,DC5403,pep4,0.7031857757632596,0.3237630437789469,0.767030514418965,0,0.032879730162588154,0.9671202698374118,0.12490642761105777,1.0798532930181546
Bison/Yak,DC5406,pep1,0.30479821767086424,0.9935625024863951,0.43560889456851587,0,0.10265250028992665,0.8973474997100733,0.21159335019054484,0.7423059661929811
Bison/Yak,DC5413,pep1,0.42671480861050537,0.8145715203033865,0.6063120687687057,0,0.01960404854849295,0.980395951451507,0.09437826001677821,0.823950393599247
Bison/Yak,DC5413,pep2,0.2138216123735066,1.0012772377109604,0.27232332606675896,0,0.014711749298134746,0.9852882507018652,0.09437826001677821,0.823950393599247
Bison/Yak,DC5413,pep4,0.5483432788823441,0.5262500324969323,0.6389048470644527,0,0.020580685020614452,0.9794193149793855,0.09437826001677821,0.823950393599247
Bison/Yak,DC5416,pep1,0.3946536944249841,0.8915620936548181,0.5812512124541984,0,0.05813741153206469,0.9418625884679354,0.10097775547540272,0.9225196324546382
Bison/Yak,DC5416,pep2,0.23326796133605487,1.0010233549590137,0.3045479587209632,0,0.014752472121859499,0.9852475278781405,0.10097775547540272,0.9225196324546382
Bison/Yak,DC5416,pep3,0.6543642589032912,0.42610914984724263,0.8067180702058401,0,0.17379064560036345,0.8262093543996365,0.10097775547540272,0.9225196324546382
Bison/Yak,DC5416,pep4,0.6114690416735222,0.43779966953664295,0.6890080150359856,0,0.030753012877830506,0.9692469871221695,0.10097775547540272,0.9225196324546382
Bison/Yak,DC5416,pep7,0.509633934122973,0.5272938253872765,0.548012689642885,0,0.009742309813485422,0.9902576901865145,0.10097775547540272,0.9225196324546382
Bison/Yak,DC5417,pep1,0.3581824390444236,0.9548053120690937,0.5328531288241757,0,0.0267249369366815,0.9732750630633185,0.09285260252147232,0.7267863815091783
Bison/Yak,DC5417,pep2,0.18808806345007145,1.001364185098808,0.23197669833976076,0,0.0184423248667804,0.9815576751332196,0.09285260252147232,0.7267863815091783
Bison/Yak,DC5417,pep3,0.48577909599729174,0.6285489634400401,0.593783614927349,0,0.05001095599287678,0.9499890440071233,0.09285260252147232,0.7267863815091783
Bison/Yak,DC5417,pep4,0.4737676399889742,0.6270819070699506,0.5645626110604278,0,0.033866637598781904,0.966133362401218,0.09285260252147232,0.7267863815091783
Bison/Yak,DC5417,pep7,0.3197655075625666,0.7334514050375439,0.34478178247610647,0,0.02723199024156632,0.9727680097584337,0.09285260252147232,0.7267863815091783
Bison/Yak,DC5419,pep1,0.6388518683565165,0.44640777003281445,0.789671641485496,0,0.03662969660695844,0.9633703033930415,0.09061127029163922,1.0826142550609101
Bison/Yak,DC5419,pep2,0.4228821161236851,0.737361653485024,0.5403004569531472,0,0.01938360905253869,0.9806163909474613,0.09061127029163922,1.0826142550609101
Bison/Yak,DC5419,pep3,0.6407733900582511,0.4125087890301528,0.7358159107938494,0,0.03521533754921851,0.9647846624507815,0.09061127029163922,1.0826142550609101
Bison/Yak,DC5419,pep4,0.6650618922077844,0.3713711392260362,0.737404275055645,0,0.019638626035611666,0.9803613739643884,0.09061127029163922,1.0826142550609101
Bison/Yak,DC5420,pep1,0.38969413680250276,0.8882882477849614,0.5671921946460956,0,0.04040583736107902,0.95959416263892094,0.09577253323210333,0.6759867724720785
Bison/Yak,DC5420,pep2,0.1254618324393697,1.0015434645782164,0.14368209758546255,0,0.023150225434517568,0.9768497745654824,0.09577253323210333,0.6759867724720785
Bison/Yak,DC5420,pep3,0.40758863316754845,0.7678994682818164,0.5283272945294334,0,0.040390532381900754,0.9596094676180993,0.09577253323210333,0.6759867724720785
Bison/Yak,DC5420,pep4,0.4419742652363924,0.6707315515797317,0.5312408840891517,0,0.032726450627557635,0.9672735493724424,0.09577253323210333,0.6759867724720785
Bison/Yak,DC5420,pep7,0.40018482825059953,0.638039660918078,0.4256874519810393,0,0.019820060594844677,0.9801799394051554,0.09577253323210333,0.6759867724720785
Bison/Yak,DC5421,pep1,0.5094552468889473,0.6545052133627051,0.6797363807259261,0,0.01793951740871636,0.9820604825912836,0.09173503374429043,0.8975195088984249
Bison/Yak,DC5421,pep2,0.3290907184582227,0.903898767416681,0.44337543534808654,0,0.026388362436900414,0.9736116375630995,0.09173503374429043,0.8975195088984249
Bison/Yak,DC5421,pep4,0.5405177995913824,0.5401386751509891,0.6353990816340259,0,0.027310155174710412,0.9726898448252896,0.09173503374429043,0.8975195088984249
Bison/Yak,DC5421,pep7,0.33113797060980277,0.7171004611757432,0.35501969165984976,0,0.12386026698715434,0.8761397330128456,0.09173503374429043,0.8975195088984249
Bison/Yak,DC5423,pep2,0.39178571868778866,0.803245199039321,0.5174163239133037,0,0.012945367946187955,0.987054632053812,0.1222699042986625,0.8685354794083435
Bison/Yak,DC5423,pep4,0.5060135986958163,0.6046295734684783,0.6193506249179213,0,0.0422497693411258,0.9577502306588742,0.1222699042986625,0.8685354794083435
Bison/Yak,DC5423,pep5,0.6337980959857242,0.4011542556239009,0.6942913202359738,0,0.11068643726107259,0.8893135627389274,0.1222699042986625,0.8685354794083435
Bison/Yak,DC5424,pep1,0.5371706133328416,0.6250322680352561,0.7254270719304344,0,0.06401710403375112,0.9359828959662488,0.1005691008579235,1.1601217403553477
Bison/Yak,DC5424,pep2,0.38136506130609005,0.8227472697291466,0.5071925999234919,0,0.03150476954874071,0.9684952304512593,0.1005691008579235,1.1601217403553477
Bison/Yak,DC5424,pep4,0.7536354346810153,0.26453402257306635,0.8092162638390907,0,0.03239451624459275,0.9676054837554072,0.1005691008579235,1.1601217403553477
Bison/Yak,DC5424,pep7,0.6303180664008867,0.3758363858344071,0.6408115800950499,0,0.03453961425128507,0.965460385748715,0.1005691008579235,1.1601217403553477
Bison/Yak,DC5425,pep1,0.5583401478920746,0.5749997342151759,0.726906543819503,0,0.03274553116023944,0.9672544688397605,0.09746843627776948,1.0607054703647618
Bison/Yak,DC5425,pep2,0.2703441351928626,0.9924787866708735,0.36772241850028675,0,0.022952960935577527,0.9770470390644225,0.09746843627776948,1.0607054703647618
Bison/Yak,DC5425,pep3,0.6359473511908365,0.4302294565408692,0.7515486679918701,0,0.09064490542612669,0.9093550945738733,0.09746843627776948,1.0607054703647618
Bison/Yak,DC5425,pep4,0.7166818975835167,0.3057870493438602,0.7735193794926111,0,0.03987418270381196,0.9601258172961881,0.09746843627776948,1.0607054703647618
Bison/Yak,DC5425,pep7,0.47902899999781323,0.5609071210586662,0.5157499693673111,0,0.06575046151179477,0.9342495384882052,0.09746843627776948,1.0607054703647618
Bison/Yak,DC5427,pep1,0.5108456196733095,0.6582182891308105,0.6874065597997208,0,0.054643340815679425,0.9453566591843205,0.09646397938107673,1.0889295408499364
Bison/Yak,DC5427,pep2,0.3391670407027073,0.8853752842116418,0.45441152840908433,0,0.025986749084584586,0.9740132509154155,0.09646397938107673,1.0889295408499364
Bison/Yak,DC5427,pep3,0.6620468657765433,0.38880862352076306,0.7616722690863174,0,0.08586289036317322,0.9141371096368268,0.09646397938107673,1.0889295408499364
Bison/Yak,DC5427,pep4,0.7224208802064287,0.2994407414403852,0.7793174218648082,0,0.037664948362824455,0.9623350516371756,0.09646397938107673,1.0889295408499364
Bison/Yak,DC5427,pep7,0.5298778141209946,0.4982515967844189,0.561582658543946,0,0.03496310044888712,0.9650368995511129,0.09646397938107673,1.0889295408499364
Bison/Yak,DC5429,pep1,0.28861662280562916,0.9968839289470987,0.40444756248964975,0,0.06405608971990856,0.9359439102800915,0.0850052602914768,0.5188297809263444
Bison/Yak,DC5429,pep2,0.09815376421912725,0.9984869838330562,0.10867180246326416,0,0.017892453386611266,0.9821075466133887,0.0850052602914768,0.5188297809263444
Bison/Yak,DC5429,pep3,0.30458715669615133,0.9061066548396446,0.3968699346274223,0,0.02317585141999645,0.9768241485800035,0.0850052602914768,0.5188297809263444
Bison/Yak,DC5429,pep4,0.3195834466367956,0.8644735948532334,0.40603281857874546,0,0.04769207595956515,0.95230792404043485,0.0850052602914768,0.5188297809263444
Bison/Yak,DC5429,pep7,0.31830143070519046,0.746332496630911,0.34848056334508787,0,0.024095420239952165,0.9759045797600479,0.0850052602914768,0.5188297809263444
Bison/Yak,DC5431,pep1,0.3421973858027779,0.9843564029392774,0.5120748694426049,0,0.1037996815845492,0.8962003184154508,0.11251007846270535,0.5804796039082356
Bison/Yak,DC5431,pep2,0.16234863533689015,0.9972246586686832,0.19327618778997588,0,0.03517199480031078,0.9648280051996893,0.11251007846270535,0.5804796039082356
Bison/Yak,DC5431,pep3,0.37832681627830067,0.8705700441863634,0.5297960436262424,0,0.13272714935764496,0.867272850642355,0.11251007846270535,0.5804796039082356
Bison/Yak,DC5431,pep4,0.3592246417437467,0.8059797472892511,0.45183976294062067,0,0.03125291234944122,0.9687470876505588,0.11251007846270535,0.5804796039082356
Bison/Yak,DC5432,pep1,0.3639369734157125,0.948346476440768,0.5426165835148927,0,0.07857660275897253,0.9214233972410275,0.10012035537906945,0.5276347142845089
Bison/Yak,DC5432,pep3,0.3490426879537871,0.826065103746164,0.4429353183391477,0,0.03388588830568488,0.9661141116943152,0.10012035537906945,0.5276347142845089
Bison/Yak,DC5432,pep4,0.31256087914667274,0.8788237110919416,0.39957852764164425,0,0.02809874932461172,0.9719012506753882,0.10012035537906945,0.5276347142845089
Bison/Yak,DC5434,pep1,0.5741818486274832,0.549644389993257,0.741151665134073,0,0.04206184612122883,0.9579381538787711,0.19135492359793224,1.0195410791085104
Bison/Yak,DC5434,pep2,0.3383079175774515,0.8900784940596511,0.4550766282457988,0,0.017589290244580696,0.9824107097554193,0.19135492359793224,1.0195410791085104
Bison/Yak,DC5437,pep2,0.26825364652036354,0.9994310365943307,0.3663851807899949,0,0.01147589776833768,0.9885241022316623,0.10845524555001379,0.9318369523127151
Bison/Yak,DC5437,pep3,0.705601429936271,0.3581130137231183,0.8583093814182606,0,0.16604082121850247,0.8339591787814975,0.10845524555001379,0.9318369523127151
Bison/Yak,DC5437,pep4,0.5589436890457093,0.5306231114974653,0.6724502791754481,0,0.0658290483614907,0.9341709516385093,0.10845524555001379,0.9318369523127151
Bison/Yak,DC5437,pep5,0.4323385004581173,0.6429247770859378,0.4896600073406871,0,0.12921664852438577,0.8707833514756143,0.10845524555001379,0.9318369523127151
Bison/Yak,DC5438,pep1,0.35839050799530037,0.9578882349333432,0.5350576252353322,0,0.013358002113266477,0.9866419978867336,0.08056387315943576,0.7580587010763166
Bison/Yak,DC5438,pep2,0.19208476728025148,1.0006204633557731,0.2379011325142613,0,0.014052807152396466,0.9859471928476036,0.08056387315943576,0.7580587010763166
Bison/Yak,DC5438,pep3,0.4967772211275062,0.5995015629211634,0.5918228128640287,0,0.03193571296960907,0.9680642870303909,0.08056387315943576,0.7580587010763166
Bison/Yak,DC5438,pep4,0.4786180465817603,0.625244376176929,0.5739616417486156,0,0.02240102080733507,0.9775989791926649,0.08056387315943576,0.7580587010763166
Bison/Yak,DC5438,pep7,0.04265817464352639,1.0096781828716022,0.04499022931820336,0,0.08635481867185525,0.9136451813281448,0.08056387315943576,0.7580587010763166
Bison/Yak,DC5447,pep1,0.7522334715857519,0.2845148707980924,0.8638035587292557,0,0.017756098203490972,0.982243901796509,0.09932069377926124,1.1360285543984956
Bison/Yak,DC5447,pep2,0.3753182216547364,0.8214283216707047,0.49352650836549106,0,0.024626978592916158,0.9753730214070838,0.09932069377926124,1.1360285543984956
Bison/Yak,DC5447,pep4,0.7022497886148861,0.3251638303062378,0.7669053534353876,0,0.03759721267240487,0.9624027873275951,0.09932069377926124,1.1360285543984956
Bison/Yak,DC5448,pep1,0.4113638926110792,0.8390388659314322,0.5863559669700884,0,0.017586710257139704,0.9824132897428604,0.129757163130979,0.8741063694467431
Bison/Yak,DC5448,pep2,0.39625480257301715,0.7842919171813134,0.514752647518791,0,0.023346451734470107,0.9766535482655299,0.129757163130979,0.8741063694467431
